timestamp,ts,relative_s,run_id,system,scenario,phase,target_region_id,target_store_id,target_container,hot_region_id,hot_leader_store_id,hot_leader_container,leader_changed,leader_store_ids,error
2026-05-11T16:38:51+0000,1778517531.5992491,5.281190872192383,2,TiDB,leader_network_perturbation,perturbation,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:52+0000,1778517532.6646771,6.346618890762329,2,TiDB,leader_network_perturbation,perturbation,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:53+0000,1778517533.6864038,7.368345499038696,2,TiDB,leader_network_perturbation,perturbation,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:54+0000,1778517534.7077985,8.389740228652954,2,TiDB,leader_network_perturbation,perturbation,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:55+0000,1778517535.7338586,9.415800333023071,2,TiDB,leader_network_perturbation,perturbation,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:56+0000,1778517536.7553837,10.437325477600098,2,TiDB,leader_network_perturbation,recovery,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:57+0000,1778517537.7758157,11.457757472991943,2,TiDB,leader_network_perturbation,recovery,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:58+0000,1778517538.8007686,12.482710361480713,2,TiDB,leader_network_perturbation,recovery,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:59+0000,1778517539.8258834,13.507825136184692,2,TiDB,leader_network_perturbation,recovery,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:00+0000,1778517540.8517315,14.533673286437988,2,TiDB,leader_network_perturbation,recovery,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:01+0000,1778517541.8706164,15.552558183670044,2,TiDB,leader_network_perturbation,recovery,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:02+0000,1778517542.8899674,16.571909189224243,2,TiDB,leader_network_perturbation,recovery,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:03+0000,1778517543.9092336,17.591175317764282,2,TiDB,leader_network_perturbation,recovery,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:04+0000,1778517544.9316056,18.613547325134277,2,TiDB,leader_network_perturbation,recovery,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:15+0000,1778517555.0665648,0.02262282371520996,2,TiDB,leader_cpu_stress_limited,normal,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:16+0000,1778517556.0959554,1.0520133972167969,2,TiDB,leader_cpu_stress_limited,normal,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:17+0000,1778517557.1219711,2.078029155731201,2,TiDB,leader_cpu_stress_limited,normal,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:18+0000,1778517558.1455297,3.1015877723693848,2,TiDB,leader_cpu_stress_limited,normal,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:19+0000,1778517559.1672602,4.123318195343018,2,TiDB,leader_cpu_stress_limited,perturbation,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:20+0000,1778517560.1932302,5.149288177490234,2,TiDB,leader_cpu_stress_limited,perturbation,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:21+0000,1778517561.2285898,6.184647798538208,2,TiDB,leader_cpu_stress_limited,perturbation,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:22+0000,1778517562.2491884,7.205246448516846,2,TiDB,leader_cpu_stress_limited,perturbation,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:23+0000,1778517563.2712014,8.227259397506714,2,TiDB,leader_cpu_stress_limited,perturbation,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:24+0000,1778517564.2926478,9.248705863952637,2,TiDB,leader_cpu_stress_limited,perturbation,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:25+0000,1778517565.3235385,10.27959656715393,2,TiDB,leader_cpu_stress_limited,recovery,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:39:26+0000,1778517566.3486836,11.304741621017456,2,TiDB,leader_cpu_stress_limited,recovery,2133,3,exp1_tidb_tikv1,2133,3,exp1_tidb_tikv1,False,"1,2,3",
