timestamp,ts,run_id,system,scenario,phase,relation,shard_id,node_name,node_port,is_hotspot_shard,hot_key
2026-05-11T16:08:28+0000,1778515708.9455714,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102030,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.945573,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102031,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.945575,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102032,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455764,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102033,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.945578,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102034,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455795,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102035,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455807,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102036,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455822,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102037,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455836,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102038,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.945585,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102039,citus-worker-1,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9334838,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102008,citus-worker-0,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9334967,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102009,citus-worker-1,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335008,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102010,citus-worker-2,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.933504,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102011,citus-worker-0,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335067,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102012,citus-worker-1,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335096,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102013,citus-worker-2,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335124,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102014,citus-worker-0,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335163,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102015,citus-worker-1,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335194,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102016,citus-worker-2,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335217,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102017,citus-worker-0,5432,False,3000
2026-05-11T16:08:32+0000,1778515712.9335232,1,PostgreSQL+Citus,citus_hot90,after,citus_items,102018,citus-worker-1,5432,False,3000
